,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,viral
873,0.691,0.954,1.0,-1.755,1.0,0.0341,0.223,0.004,0.138,0.808,130.037,1COZviCcvLHDNexmP2OeN8,221962.449,4.0,0
874,0.656,0.534,2.0,-5.019,0.0,0.0398,0.0164,0.000101,0.132,0.166,87.01,1caYuDcVSxd8qZBEqzrXQk,219454.694,4.0,0
875,0.566,0.66,1.0,-4.039,1.0,0.0479,0.0156,0.0,0.234,0.52,162.159,6YdQgWSpsxhVeX6Xmv3IFJ,186148.571,3.0,0
876,0.883,0.674,11.0,-8.043,0.0,0.357,0.21,0.0,0.0678,0.73,141.02,6uvMKqNlrSvcC4NaKnrwjZ,282331.429,4.0,1
877,0.82,0.302,0.0,-6.564,1.0,0.117,0.0166,0.0,0.111,0.216,78.099,1ogvLGGpa958nRTH1W9p2v,68519.184,4.0,0
878,0.765,0.796,9.0,-3.978,0.0,0.0541,0.0138,0.981,0.0714,0.688,93.381,3n4cCOBMqolImjZXPwWg1f,276140.408,4.0,1
879,0.787,0.744,7.0,-4.783,0.0,0.0399,0.27,0.0,0.0623,0.877,144.083,4tM3ygBuSy0QzB0ihYZQcf,233273.469,4.0,1
880,0.326,0.0993,7.0,-22.496,1.0,0.072,0.988,0.916,0.108,0.417,137.274,2SOjgY4bNBQKMbowiirPhS,164963.265,1.0,0
881,0.767,0.692,10.0,-4.876,0.0,0.101,0.02,0.00104,0.343,0.41,83.053,46AX8pgh331m7C7q2t9Jra,130847.34700000001,4.0,0
882,0.682,0.722,6.0,-3.352,1.0,0.113,0.218,0.0,0.166,0.944,159.992,4iMfYGWDKKuP79CAqsKd3n,149237.551,4.0,0
883,0.545,0.675,6.0,-6.474,1.0,0.0279,0.00617,0.00197,0.209,0.162,124.97,0FDzzruyVECATHXKHFs9eJ,266762.449,4.0,1
884,0.577,0.941,1.0,-5.17,1.0,0.105,0.00207,3.36e-06,0.0891,0.292,101.921,5PA3UIrEhG16UoQIj1fvlw,193724.08200000002,4.0,0
885,0.585,0.611,6.0,-4.132,1.0,0.288,0.39,0.0,0.649,0.962,97.041,5YYW3yRktprLRr47WK219Y,218618.77599999998,4.0,1
886,0.955,0.521,7.0,-10.001,1.0,0.329,0.297,0.0,0.163,0.673,119.947,2OgIbXHmuRJowDwtmezcio,122383.673,4.0,0
887,0.601,0.741,2.0,-5.569,1.0,0.0478,0.185,2.91e-05,0.415,0.441,153.96,7ya7Jv4hJ9W0Baz7h9nL7E,152842.449,4.0,1
888,0.584,0.454,1.0,-6.372,1.0,0.0301,0.247,0.0,0.151,0.253,86.102,5elofKuRmgZmCVImWT6JtE,188839.18399999998,4.0,0
889,0.879,0.47,6.0,-9.867,1.0,0.394,0.0319,0.0,0.144,0.514,99.986,6S926K54HaOvt7vTu7h9i3,234997.55099999998,4.0,0
890,0.789,0.711,2.0,-4.248,1.0,0.041,0.0332,0.0,0.0876,0.753,112.985,59qrUpoplZxbIZxk6X0Bm3,189544.49,4.0,0
891,0.399,0.599,3.0,-6.987,1.0,0.204,0.363,0.0,0.188,0.0903,73.052,2NywFcoD8G4U5SyIh8CWQ3,298893.061,4.0,0
892,0.766,0.707,5.0,-7.66,0.0,0.24,0.579,0.0,0.381,0.572,96.019,2mDBrPmSYGpBGj1k4NFNxx,105534.694,4.0,0
893,0.776,0.56,11.0,-10.458,0.0,0.0403,0.77,0.0288,0.164,0.283,119.98,3y1fkvCTbBhNXQpR56KXYC,148244.89800000002,4.0,0
894,0.733,0.859,9.0,-5.03,0.0,0.033,0.479,0.0645,0.105,0.52,124.948,1VddGAif0izeMQCTeeoXtH,179461.224,4.0,0
895,0.798,0.759,11.0,-4.796,0.0,0.0729,0.0712,0.0,0.326,0.697,134.99,5YDBHDEIgWkfairCJgGApW,160130.61200000002,4.0,1
896,0.584,0.407,1.0,-7.356,0.0,0.046,0.476,0.0,0.18,0.341,115.124,5rFj8OzffT0iggSjcBaeND,243644.082,4.0,1
897,0.843,0.39,2.0,-7.899,1.0,0.0846,0.178,0.0,0.137,0.495,129.972,51Fjme0JiitpyXKuyQiCDo,160835.918,4.0,1
898,0.763,0.862,6.0,-3.706,1.0,0.0996,0.371,0.0,0.836,0.95,102.842,5B5tNyIXRMsIKQqKoSzpt0,220473.46899999998,4.0,0
899,0.876,0.781,8.0,-2.256,0.0,0.177,0.00902,0.0,0.354,0.705,119.987,2HlLAQJS5Myqi79v0503Yp,275226.122,4.0,1
900,0.308,0.257,9.0,-20.67,1.0,0.0588,0.938,0.827,0.0699,0.0367,80.765,4VU5k8ayoF2g8XqD7iYIwe,118517.55099999999,3.0,0
901,0.597,0.47,1.0,-17.812,0.0,0.0336,0.135,0.34,0.289,0.759,120.068,49aLn6dhgqf1XOjxQGG15w,219533.06100000002,4.0,0
902,0.614,0.854,1.0,-4.171,0.0,0.0865,0.0949,0.0,0.124,0.627,164.126,5E9CeQTevMVg2nVOomIgiE,201247.34699999998,4.0,1
903,0.889,0.871,11.0,-5.349,0.0,0.149,0.00176,0.586,0.279,0.491,124.008,6rLyDeWcz8GDRkg8F9SqgL,177057.959,4.0,0
904,0.561,0.965,7.0,-3.673,0.0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4uUG5RXrOk84mYEfFvj3cK,175882.44900000002,4.0,1
905,0.729,0.721,8.0,-5.962,0.0,0.0397,0.315,0.0,0.306,0.549,125.962,19CAKZdXVNyZrfmF60RAj3,235363.265,4.0,0
906,0.635,0.823,5.0,-4.54,0.0,0.102,0.0833,0.000377,0.157,0.821,200.943,2e3fohSwZ9nU6Q2tks0fFz,187350.204,4.0,0
907,0.279,0.0902,9.0,-26.344,0.0,0.039,0.989,0.956,0.0541,0.055,99.827,12YjRUohhHJOLPYnInULxl,272640.0,3.0,0
908,0.775,0.847,8.0,-4.602,0.0,0.351,0.143,0.0,0.107,0.806,104.817,2KTCXvWUbqfiinbFe7PJKP,224653.06100000002,4.0,1
909,0.286,0.605,8.0,-10.941,1.0,0.0588,0.694,0.86,0.322,0.461,170.088,6ZbHszrfjkWwz7NubJrrc3,219167.347,4.0,0
910,0.94,0.436,0.0,-10.112,1.0,0.456,0.0747,0.0,0.113,0.29,123.003,6Y6J8CNHtOuklPhVnvmnm1,130246.531,4.0,1
911,0.825,0.414,2.0,-6.634,1.0,0.144,0.00265,0.0,0.357,0.106,72.993,2bBClS4zzrRd4Aj59NaKSv,201299.592,4.0,0
912,0.578,0.477,1.0,-8.119,1.0,0.0228,0.448,0.00031,0.124,0.511,95.892,1hZJcuz9iMoz6tLkFlIaUy,253257.143,4.0,0
914,0.593,0.419,10.0,-7.628,0.0,0.0663,0.552,1.3e-05,0.102,0.714,197.783,7cbe94yjeFCvXZ0T7avjJS,185312.65300000002,4.0,1
915,0.502,0.382,11.0,-8.015,0.0,0.0687,0.521,0.0282,0.198,0.232,113.657,5N9cIn4IZ05lnnWrT9bY8H,122853.878,4.0,1
916,0.16,0.144,4.0,-19.796,1.0,0.0332,0.634,0.843,0.288,0.0369,81.737,3IoTHASaXhmVDIpW5MDYsk,299258.776,3.0,0
917,0.949,0.444,5.0,-7.301,1.0,0.212,0.0267,0.0,0.106,0.607,124.936,6PX6pD70yamYHeqPSXpwiy,135444.898,4.0,0
918,0.568,0.283,4.0,-9.605,1.0,0.0333,0.93,2.04e-05,0.0906,0.173,130.052,2EowclmjcHVK6W8xlngurh,171415.51,4.0,0
919,0.727,0.69,7.0,-4.559,1.0,0.0345,0.202,3.27e-06,0.414,0.699,100.002,1oIdcFtf58sZbS7QyZQJ2P,179644.082,4.0,1
920,0.699,0.95,8.0,-5.291,1.0,0.0369,0.0243,7.05e-06,0.583,0.709,124.058,1hDNg43vCjUHSJSzETUHdN,211382.857,4.0,0
921,0.613,0.283,11.0,-8.705,1.0,0.0349,0.863,3.82e-06,0.244,0.51,137.936,7xzN0ZWjfkLCagoEeQWLri,150491.429,3.0,0
923,0.851,0.277,1.0,-8.742,1.0,0.21,0.104,0.641,0.0942,0.263,82.875,01NKsiRIuQcgbXVZ4htZjT,162194.286,4.0,0
924,0.873,0.525,2.0,-11.42,1.0,0.145,0.182,0.0328,0.0993,0.548,100.008,5f1NXTAbZEMe0jfBZ67uqX,146128.98,4.0,1
925,0.63,0.671,4.0,-5.978,1.0,0.0312,0.507,0.0,0.129,0.77,167.434,06tjI6ZyMgSwISedNcldUw,205505.30599999998,4.0,1
926,0.765,0.327,6.0,-8.029,1.0,0.277,0.571,0.0479,0.0787,0.292,74.931,4NZrZgrRoR4GwR7flWOXRI,129253.87799999998,4.0,1
927,0.471,0.841,0.0,-8.111,0.0,0.0525,0.204,0.0,0.123,0.889,178.283,146mSVefRj7IthMRKC1uSY,216764.082,4.0,1
928,0.755,0.832,11.0,-4.869,1.0,0.0462,0.317,1.9e-05,0.219,0.888,95.044,4jUuqKRr1fB4c1RvU6syls,219062.85700000002,4.0,0
929,0.589,0.966,11.0,-4.106,1.0,0.0972,0.03,0.0,0.147,0.802,129.983,3tgZ9vmhuAY9wEoNUJskzV,235520.0,4.0,0
930,0.862,0.72,4.0,-4.155,1.0,0.0361,0.476,0.0,0.0543,0.967,129.993,3Zf4GutWZ7Hv3wsVQsSQPs,197198.367,4.0,1
931,0.438,0.489,0.0,-11.568,1.0,0.0465,0.0103,1.22e-05,0.442,0.182,136.077,7r6xGsyES2DTacyP6O585i,99082.449,3.0,1
932,0.838,0.87,11.0,-5.708,0.0,0.114,0.295,0.231,0.151,0.906,136.99,2JWsWho5oEwLgX5gLcVk6E,231523.265,4.0,1
933,0.345,0.614,0.0,-4.534,1.0,0.0267,0.169,0.175,0.0864,0.315,148.28,04tvOIuyk8y0QVA8Ta0UOd,205975.51,4.0,0
934,0.508,0.687,0.0,-4.361,1.0,0.326,0.551,3.41e-06,0.126,0.555,180.044,6rQSrBHf7HlZjtcMZ4S4bO,209737.143,4.0,1
935,0.764,0.394,8.0,-8.559,1.0,0.152,0.231,9.37e-05,0.117,0.465,92.009,0oufSLnKQDoBFX5mgkDCgR,153025.306,4.0,0
936,0.695,0.775,8.0,-7.726,0.0,0.056,0.00273,0.836,0.0452,0.591,124.003,6ybI6tkzM4xtrDa3jzxx7F,249208.163,4.0,0
937,0.876,0.71,0.0,-4.922,1.0,0.363,0.517,0.0,0.309,0.385,76.026,2mbXtY2NbqCnrIzflWSA3I,195866.122,4.0,0
938,0.696,0.394,11.0,-13.825,0.0,0.539,0.0579,0.821,0.0899,0.747,216.053,2mykLbf6YfpFmZwUWowZv3,157492.245,4.0,0
939,0.904,0.723,11.0,-5.224,0.0,0.26,0.0631,0.0,0.185,0.835,145.013,2MbdDtCv5LUVjYy9RuGTgC,232176.327,4.0,0
940,0.762,0.94,11.0,-1.789,0.0,0.0448,0.212,0.00287,0.0699,0.762,98.065,4tDUIRZU50xaP0uRAGklqy,143229.388,4.0,1
941,0.677,0.766,6.0,-6.896,1.0,0.0568,0.0219,6.81e-06,0.129,0.198,123.062,51Of5p3lKZeOg6itfs4og4,190693.87800000003,4.0,1
942,0.661,0.304,1.0,-11.192,1.0,0.104,0.779,0.00111,0.137,0.273,119.705,2s3X3ZUoDW2SQlJ6dCVizv,168777.14299999998,4.0,1
943,0.418,0.229,8.0,-10.665,1.0,0.0322,0.723,0.0,0.107,0.363,78.144,7th706Tw7ByAqOR9FMWXLg,247066.122,4.0,1
944,0.672,0.526,4.0,-6.446,1.0,0.0599,0.0311,1.37e-06,0.28,0.28,123.999,3Pnu3N7YPRONGgsOC2Cb6W,144640.0,4.0,0
945,0.579,0.459,10.0,-8.741,1.0,0.0269,0.796,5.28e-06,0.123,0.375,123.956,5b0NpyYAwW2dUGL08ir7Bg,282644.898,4.0,0
946,0.61,0.427,0.0,-8.639,1.0,0.0416,0.857,0.0,0.0898,0.742,151.43,0be2886aeZyXqWs8RYxhbt,123271.837,4.0,0
947,0.715,0.61,4.0,-5.095,0.0,0.0522,0.175,0.0,0.0949,0.771,79.973,6PUklG8wDhbXGDCi2m47bW,195030.204,4.0,1
948,0.687,0.514,9.0,-6.612,0.0,0.0897,0.366,0.0,0.116,0.494,145.921,41L3O37CECZt3N7ziG2z7l,203937.959,4.0,1
949,0.893,0.655,4.0,-4.996,1.0,0.212,0.0378,0.0,0.593,0.515,96.984,1YvhaUhTLCXsVuOiEbVFgq,153364.89800000002,4.0,1
950,0.685,0.76,2.0,-7.813,1.0,0.0512,0.0199,0.151,0.0866,0.781,160.035,3HsFSrIsbO54TFDfG66pZm,150334.69400000002,4.0,0
951,0.659,0.291,2.0,-8.275,0.0,0.0348,0.405,0.0,0.0771,0.406,119.829,4frLb7nWtsz2ymBE6k2GRP,251454.694,3.0,0
952,0.657,0.88,10.0,-3.672,0.0,0.102,0.121,0.0,0.463,0.769,150.084,3apeXzypBMnUfYcZYNX6DH,207098.77599999998,4.0,0
953,0.855,0.572,8.0,-8.374,0.0,0.226,0.012,0.000257,0.128,0.476,144.205,1ttdCC6nZ0M1Bq2zkuf73W,204434.286,4.0,1
954,0.713,0.47,0.0,-7.962,1.0,0.0358,0.652,0.0,0.374,0.524,110.46,49qcu3doWEztqdG23ldWnW,189178.776,4.0,0
955,0.357,0.425,5.0,-7.301,1.0,0.0331,0.586,0.0,0.322,0.273,102.074,0vj9A1FS5eyaMivJAxoCEp,198400.0,3.0,0
956,0.814,0.743,9.0,-2.968,1.0,0.159,0.152,0.0,0.163,0.367,107.996,0nhVrTiCGiGRCoZOJiWzm1,214047.347,4.0,0
957,0.399,0.624,0.0,-9.478,1.0,0.0724,0.14,1.16e-05,0.16,0.302,139.817,37M4IPkEmlMhysqhJimj8U,221831.837,4.0,0
958,0.516,0.546,1.0,-14.228,1.0,0.354,0.0308,0.9,0.464,0.151,169.691,4tLGgcw4sQY4HklcJpLL5T,124682.44900000001,4.0,1
959,0.744,0.514,6.0,-6.103,1.0,0.0746,0.355,0.0,0.184,0.449,136.013,6Zc5f20q7sOe1IC1c1jQvZ,229302.857,4.0,1
960,0.733,0.829,2.0,-3.302,1.0,0.0375,0.401,0.0,0.403,0.623,128.938,7vAJiDFrFtMYVOrZbOw7jj,206393.469,4.0,0
961,0.94,0.74,11.0,-7.849,1.0,0.171,0.00652,1.01e-05,0.0947,0.702,136.038,4yzCXVdOKzt87w4bRItgNx,143751.837,4.0,0
962,0.813,0.578,11.0,-4.035,0.0,0.0674,0.16,0.0,0.151,0.873,169.916,7mawUh4upc0sJVHgkgY3wb,226220.408,4.0,1
963,0.558,0.173,4.0,-18.778,1.0,0.278,0.84,0.0,0.134,0.769,69.027,1L6ELMS7xU6NSYj9Obzlve,232594.28600000002,4.0,0
965,0.383,0.637,3.0,-6.993,1.0,0.0703,0.0722,0.0,0.368,0.0827,177.913,1erDNx55IWAE9OYuBTRYgc,259996.73500000002,4.0,0
966,0.755,0.786,2.0,-7.002,1.0,0.0326,0.53,0.000548,0.156,0.873,127.987,3Jui3TOVXgDCYeVa3sS28C,184006.531,4.0,0
967,0.866,0.447,2.0,-7.694,1.0,0.336,0.0412,0.0,0.0701,0.244,130.223,0vRa1EzwXx7b56uXsuctFU,122749.38799999999,4.0,1
968,0.771,0.654,8.0,-6.976,0.0,0.298,0.055,0.0,0.214,0.573,155.047,56uXDJRCuoS7abX3SkzHKQ,225201.63299999997,4.0,0
969,0.701,0.556,9.0,-7.42,0.0,0.0414,0.00886,0.000122,0.106,0.333,152.045,1XnpzbOGptRwfJhZgLbmSr,199471.02000000002,4.0,0
970,0.648,0.752,7.0,-4.13,1.0,0.133,0.315,0.0,0.201,0.405,178.228,2zkVH2daHyjS51g7PRJFDn,198321.633,4.0,0
971,0.895,0.394,1.0,-8.8,1.0,0.407,0.000686,0.0,0.239,0.491,141.008,5QTbSuoVxRZLch1FkUFaIz,245968.97999999998,4.0,0
972,0.701,0.604,0.0,-5.381,0.0,0.445,0.271,1.41e-06,0.104,0.718,195.801,0G7W9VjTZGYvcJ2ZIYgFTo,183457.959,4.0,1
973,0.491,0.127,4.0,-16.082,0.0,0.036,0.99,0.928,0.129,0.271,69.075,6vQvFgCXG7ldfySrP58TOr,266631.837,4.0,1
974,0.299,0.309,9.0,-12.864,1.0,0.0329,0.795,0.0,0.237,0.362,149.382,2WZpf1SuDwLWtu5rFFd9il,230661.22400000002,4.0,0
975,0.876,0.898,8.0,-3.093,0.0,0.06,0.0825,0.041,0.131,0.962,116.035,3JNYsAbOnTg1VhJEHYnrWm,223660.408,4.0,1
976,0.81,0.956,1.0,-5.753,0.0,0.0367,0.0167,0.281,0.35,0.961,129.996,7atIHMnLUJ5ikdnosz1GwU,194377.14299999998,4.0,1
977,0.498,0.81,7.0,-4.065,1.0,0.0263,0.00392,0.00717,0.0635,0.594,79.935,3OP8UeYimRl9HCNxMg7Ihl,189361.633,4.0,0
978,0.614,0.195,5.0,-10.448,0.0,0.0402,0.974,0.921,0.12,0.351,73.462,7IeMP5xHBDRYYfTBDDRkl2,140329.79599999997,4.0,1
979,0.696,0.951,0.0,-5.45,0.0,0.036,0.0223,0.687,0.117,0.43,99.987,2Z1r1sYnpM7KI4YloafITC,195134.694,4.0,0
980,0.546,0.468,5.0,-8.167,1.0,0.0287,0.153,0.00257,0.321,0.416,73.372,7pegxVesMmE2qK0o58xoFG,203598.367,4.0,0
981,0.853,0.72,10.0,-6.222,1.0,0.0363,0.523,0.00701,0.131,0.875,118.034,7DoiEM9490NagJK6mptaRG,215118.367,4.0,1
982,0.803,0.727,11.0,-8.726,1.0,0.195,0.0465,0.0259,0.0729,0.823,120.033,6ySoHtnlxwFPAVzExC5bjZ,96757.551,4.0,1
983,0.553,0.872,8.0,-2.922,1.0,0.11,0.475,0.0,0.14,0.946,131.068,3g3xdcNJTv8UPbcKWIl8c1,139232.653,4.0,0
985,0.612,0.134,10.0,-22.789,0.0,0.0337,0.928,0.848,0.0997,0.194,120.07,7w3okgXdwWseMUGlUVn7ZT,148166.531,4.0,0
986,0.8,0.472,2.0,-3.613,1.0,0.266,0.316,0.0203,0.129,0.436,87.043,3Lw41pfko5XMrsHRtlbo2k,121913.46900000001,3.0,0
987,0.5,0.892,2.0,-4.714,0.0,0.0433,0.00445,0.000422,0.0969,0.233,126.019,1a1r5s7ivXUVQQrIvo5VSs,223242.449,4.0,0
988,0.732,0.413,9.0,-6.353,1.0,0.0702,0.287,0.0,0.0565,0.761,92.066,45StvejYUdIsyUwqdZ7iJM,155637.551,4.0,0
989,0.907,0.557,1.0,-6.882,0.0,0.255,0.0843,0.0,0.0934,0.425,139.922,2xB64x7pRS8Qa9uuZktOnA,163291.429,4.0,0
990,0.863,0.657,7.0,-7.295,1.0,0.105,0.264,0.00619,0.0713,0.829,115.958,7anBA0IdgFaN3Pbyk2tog0,297743.673,4.0,1
992,0.87,0.593,0.0,-6.516,1.0,0.116,0.0354,0.0,0.104,0.334,97.985,2U2exOKj5byYSFhCmQt5EO,230034.28600000002,4.0,1
993,0.71,0.596,9.0,-6.655,0.0,0.0575,0.132,0.000713,0.212,0.721,148.869,2pJmSaPh5lMe4npn0Z6m8A,128992.65299999999,4.0,0
994,0.723,0.875,2.0,-6.906,1.0,0.0537,0.354,0.474,0.0735,0.965,88.272,6uyTtAErkllTYWVMfnvzJ2,164257.959,4.0,0
995,0.427,0.637,0.0,-7.569,0.0,0.0941,0.153,0.00273,0.0718,0.122,144.888,78dCtB2aBu8n7HZqJocrMn,235520.0,4.0,0
996,0.722,0.893,0.0,-3.255,0.0,0.0475,0.0441,0.000937,0.0673,0.439,119.932,3iw6V4LH7yPj1ESORX9RIN,115278.367,4.0,1
997,0.788,0.771,0.0,-4.048,1.0,0.0562,0.0452,0.0,0.103,0.785,91.945,72JgJxo8yuHhcu2Yi1aKt5,170031.02000000002,4.0,1
998,0.781,0.762,10.0,-5.188,0.0,0.0626,0.0222,0.0,0.121,0.86,110.042,0ono6UCNVZ1XqOm6j78Blu,181786.122,4.0,0
999,0.804,0.922,8.0,-5.678,1.0,0.0515,0.00114,0.221,0.0771,0.773,126.012,5xGcpnA8ACSipKcRcYioxh,200411.429,4.0,1
1000,0.491,0.48,2.0,-3.568,0.0,0.0287,0.0866,3.2e-05,0.382,0.552,92.919,5cBLBXhU9sf6kGvb2Dv2cl,227892.245,4.0,1
1001,0.716,0.537,0.0,-7.648,0.0,0.0514,0.233,0.0,0.157,0.28,129.979,39Yp9wwQiSRIDOvrVg7mbk,167758.367,4.0,0
1002,0.662,0.71,1.0,-4.945,0.0,0.0364,0.0603,0.0,0.119,0.465,121.979,5edBgVtRD0fvWk140Sl21T,257671.83699999997,4.0,0
1003,0.891,0.672,6.0,-4.379,0.0,0.0505,0.313,0.0424,0.131,0.635,117.537,78jmn9mXdW3wf64j5l0VHl,172408.163,4.0,0
1004,0.213,0.432,5.0,-10.485,0.0,0.0316,0.616,0.185,0.167,0.229,71.78,5VqOJYOLjIqL2hxPSmZayA,260519.184,4.0,0
1005,0.802,0.719,4.0,-4.271,0.0,0.0792,0.081,0.0,0.141,0.336,101.971,1YHjRAptXqPdsdx3g6FNJL,202161.633,4.0,1
1006,0.844,0.864,7.0,-4.483,0.0,0.0348,0.0339,0.216,0.386,0.796,104.997,6BAnxKyld909yo6Pk1DO3r,224835.918,4.0,1
1007,0.917,0.612,5.0,-2.183,0.0,0.0854,0.238,2.28e-05,0.0585,0.679,89.961,3n2P3ipLt5mPFVaM0fJHNR,198373.878,4.0,1
1008,0.85,0.541,2.0,-4.522,1.0,0.0674,0.161,5.01e-06,0.286,0.916,92.003,0cOa970mzTWAxKtltpkpLc,164728.163,4.0,1
1009,0.933,0.528,5.0,-6.472,0.0,0.161,0.112,0.312,0.163,0.754,109.967,5vdp5UmvTsnMEMESIF2Ym7,214857.143,4.0,0
1010,0.79,0.289,3.0,-9.65,1.0,0.0317,0.798,0.0,0.249,0.577,116.024,5hcW22zjdyamTZu14u3KzV,125257.143,4.0,0
1011,0.449,0.465,0.0,-8.964,1.0,0.0791,0.524,1.02e-06,0.303,0.543,89.087,6XOR9efbWHjflHfUIsSopl,196780.408,3.0,1
1012,0.75,0.698,1.0,-4.371,0.0,0.0388,0.427,0.0,0.0654,0.834,122.954,3evNCP0dfoI8lXvSF1tRnN,201665.30599999998,4.0,1
1013,0.442,0.974,8.0,-4.327,1.0,0.348,0.0567,1.45e-06,0.12,0.283,174.003,0wlVropyv3VsqG5HepMfu2,177084.082,4.0,0
1014,0.533,0.714,7.0,-6.472,0.0,0.0608,0.31,1.58e-06,0.0869,0.454,165.037,6xlOnm5MITIKtixzJW8R0j,164414.694,3.0,1
1015,0.753,0.498,2.0,-5.61,1.0,0.0504,0.551,0.0,0.0706,0.927,89.95,1A6OTy97kk0mMdm78rHsm8,193253.878,4.0,1
1016,0.736,0.363,9.0,-15.792,1.0,0.751,0.832,0.0,0.0801,0.197,166.209,6XhLvHFFGw89NbGfpINRyn,52297.143,4.0,0
1017,0.72,0.324,10.0,-12.427,1.0,0.0899,0.941,0.908,0.214,0.641,155.943,6tVNZOnLrx7HxFXJrF8PJz,164832.653,4.0,1
1018,0.88,0.556,9.0,-6.544,1.0,0.333,0.00874,0.0,0.217,0.422,135.012,2JF8KwK1hH7MWxKcFdTlcg,137795.918,4.0,0
1019,0.691,0.739,5.0,-3.09,0.0,0.229,0.422,3.95e-06,0.11,0.884,83.897,7JsTqdmzBEsO3mDHvJlml4,264620.408,4.0,1
1020,0.526,0.575,9.0,-5.215,0.0,0.0309,0.225,0.0,0.108,0.19,84.047,44WLOqH7QayQOQdeUHeKUK,259395.918,4.0,0
1021,0.561,0.692,4.0,-5.71,1.0,0.0551,0.253,0.0,0.125,0.898,140.554,5mkoR8mVrEwpDQc9y54sM2,235180.408,4.0,0
1022,0.698,0.845,7.0,-4.705,1.0,0.12,0.176,0.0,0.239,0.749,171.938,1Pf1qN0amPFq5CrZlB60bl,276610.612,4.0,0
1023,0.558,0.559,6.0,-9.222,1.0,0.0959,0.371,7.49e-06,0.109,0.62,78.558,7KA4W4McWYRpgf0fWsJZWB,180845.71399999998,4.0,0
1024,0.603,0.623,6.0,-10.531,1.0,0.0449,0.259,0.000354,0.0905,0.582,159.018,6hla0EIGSjfi2hzHxhZL4s,116610.61200000001,4.0,0
1025,0.652,0.862,8.0,-2.29,0.0,0.206,0.161,0.0,0.203,0.727,173.859,42ETKyApzUl8hTtytFAjen,224130.61200000002,4.0,1
1026,0.873,0.663,4.0,-2.375,0.0,0.198,0.0321,0.0985,0.0539,0.608,109.946,045pZE1F4PGpwHygQLbLXb,150726.531,4.0,0
1027,0.949,0.62,4.0,-2.891,1.0,0.331,0.171,4.74e-05,0.11,0.76,129.869,4mdlehe2znCTAzlFhrOa09,132519.184,4.0,0
1028,0.463,0.939,1.0,-6.057,1.0,0.0929,0.0208,0.848,0.359,0.475,143.861,7DfX6Bou8XXAxkWSUt18LD,85054.694,3.0,0
1029,0.825,0.574,2.0,-6.383,0.0,0.0485,0.665,4.94e-06,0.0751,0.824,119.999,7xVSNhAUQhUIpwfR6lTOwA,185861.224,4.0,0
1030,0.799,0.647,9.0,-6.553,1.0,0.307,0.0748,1.13e-05,0.506,0.586,142.005,7CC9nqOp7fXsoyKsitBZ6J,108538.776,4.0,1
1031,0.932,0.835,1.0,-3.905,1.0,0.156,0.105,0.0,0.0847,0.926,144.02,4E7ZbuJH3NddjnMWLstkRq,225906.93899999998,4.0,0
1032,0.889,0.496,4.0,-6.365,0.0,0.0905,0.259,0.0,0.252,0.544,86.003,2IRZnDFmlqMuOrYOLnZZyc,180662.857,4.0,0
1033,0.403,0.905,8.0,-5.467,0.0,0.144,0.0013,0.838,0.138,0.294,128.735,6J4XizhuOlKmPWykPrHIrV,194142.041,4.0,0
1034,0.63,0.318,11.0,-8.319,1.0,0.027,0.745,1.28e-05,0.105,0.38,74.949,4coYn6E3vS3DfxZNsCyeSl,199888.98,4.0,1
1035,0.847,0.656,2.0,-4.976,1.0,0.115,0.00451,0.000854,0.143,0.234,114.001,7IOuCLt770D8v0u3SVaDeI,160235.102,4.0,1
1036,0.809,0.81,8.0,-13.321,1.0,0.112,0.0181,0.715,0.0702,0.857,128.007,26lWYpgbcknITI0Fy1eZDs,258586.122,4.0,0
1037,0.825,0.843,11.0,-3.743,1.0,0.0523,0.0566,3.69e-05,0.553,0.685,96.006,5bpklP2B9Nlj5BO90RuCyA,231601.633,4.0,0
1038,0.802,0.846,1.0,-4.495,1.0,0.207,0.233,1.92e-05,0.114,0.26,109.982,0OTNHGKcqQbk51bOYe462Y,227422.041,4.0,1
1039,0.728,0.743,1.0,-5.819,0.0,0.173,0.0976,0.0,0.125,0.712,171.859,721ut8H5WSVYVvFBtS78GO,223477.551,4.0,1
1040,0.607,0.829,2.0,-4.074,1.0,0.379,0.0103,0.0,0.107,0.685,96.172,2DEZmgHKAvm41k4J3R2E9Y,295836.735,4.0,1
1041,0.733,0.473,10.0,-14.206,1.0,0.0296,0.00245,0.96,0.286,0.48,115.973,2SPoHePxAbIeEE3zANNbis,269688.163,4.0,0
1042,0.741,0.891,7.0,-2.824,1.0,0.119,0.0437,0.0,0.256,0.449,102.002,3cFsmM51N5zMAuu1nNY4Tw,220421.224,4.0,1
1043,0.823,0.731,3.0,-4.273,1.0,0.307,0.42,0.0,0.306,0.876,90.302,2hhFpD32iXUd4GaCu6T4wn,195944.49,4.0,0
1044,0.413,0.611,2.0,-6.991,1.0,0.0397,0.415,0.00366,0.113,0.314,111.898,0vDezaYCKyQcp2GjwZdgTg,252473.46899999998,4.0,0
1045,0.669,0.476,7.0,-10.868,1.0,0.0401,0.549,0.866,0.106,0.816,139.954,3nNPLOUrCOufIr94fajMoq,206210.612,4.0,0
